id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state,zip
beb7f64f-e8c0,JHMZE2H73AS026313,5450,122441,,2010,Honda,Insight,EX,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.3,I,cash car outlet,914 S Mcdonald St.,Mckinney,TX,75069
615daba3-ca64,4JGBF71E27A190510,9995,118000,190510,2007,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,go auto,344 W Britton Rd,Oklahoma City,OK,73114
5a2d35cf-35c8,ZAM45VLA1H0203622,59880,42249,P10703,2017,Maserati,GranTurismo,Sport,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,classic ford lincoln shelby,1775 East Dixon Boulevard,Shelby,NC,28152
ed2126a9-5551,5UXKR6C50E0C03326,23499,86409,TE0C03326,2014,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,pensacola honda,6675 Pensacola Blvd,Pensacola,FL,32505
03e513f1-f3a1,WDDLJ7EB3DA070661,,99310,70661,2013,Mercedes-Benz,CLS-Class,AMG CLS63,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,anf auto finance,6004 North Shepherd Dr.,Houston,TX,77091
3b0a96ce-c7bc,WDDUX8FBXHA294233,98777,43020,X51387A,2017,Mercedes-Benz,S-Class,Maybach,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,hendrick lexus kansas city,6935 W. Frontage Road,Merriam,KS,66203
ec151ff0-544a,JTJBT20X860122779,11877,184493,2531,2006,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,cash 4 cars,424 W Lincoln Hwy 203,Penndel,PA,19047
821eb433-cda8,3C6MR5AJ7KG666726,39990,22174,U5818,2019,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,kutztown auto co,14165 Kutztown Road,Fleetwood,PA,19522
69cb0441-da6e,2FMZA516X7BA06350,,999999,J2686B,2007,Ford,Freestar,SE,Minivan,Truck,FWD,Automatic,Unleaded,3.9,V,mason city ford lincoln,215 15th Street S.w.,Mason City,IA,50401
18cde42b-2c24,WDDUG8FB2HA324924,68822,30109,20P10-9,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,sycamore hyundai,1380 Dekalb Ave,Sycamore,IL,60178
6dbc7a5e-b05a,WDDXK8CB7HA020682,,1541,682,2017,Mercedes-Benz,S-Class,S550,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,kelly motorcars,2880 Bergey Road Q,Hatfield,PA,19440
fd894f10-c18e,ZACNJBD12KPK03645,23411,11027,AE21P061,2019,Jeep,Renegade,Limited,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,vanderstyne toyota,4374 Ridge Rd,Rochester,NY,14626
660abae5-78bc,WBA7U2C09MCF07915,92000,4305,CF07915,2021,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,bmw of tuscaloosa,3537 Skyland Blvd,Tuscaloosa,AL,35405
14839c9a-f2f0,WBA6D4C57JD985983,57950,20586,P6160,2018,BMW,6 Series Gran Coupe,650i,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,ecarone,1455 West Trinity Mills Road,Carrollton,TX,75006
458c3ce0-a07f,WDBGA43E1VA329591,4995,175959,1546,1997,Mercedes-Benz,S-Class,S 420,Sedan,Car,RWD,Automatic,Premium Unleaded,4.2,V,diana rico llc,527 North Glenwood Ave,Dalton,GA,30721
a8bd1d17-f81c,2G1WF52E749457455,,240996,U13079A,2004,Chevrolet,Impala,Base,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,jim butler fiat,9900 Watson Road B,St. Louis,MO,63126
e47f867a-d67c,3C6UR5CJ0FG593573,34000,60033,C1614B,2015,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,manley's belvidere ford,1800 North State Street,Belvidere,IL,61008
59f53d71-fed0,5YMKT6C57J0Y84019,71995,13688,D1057A,2018,BMW,X5 M,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,new country motor car group,992 New Loudon Rd,Latham,NY,12110
bf9b9b70-fd1c,WDCYC7BF4BX187610,,104817,TBX187610,2011,Mercedes-Benz,G-Class,G55 AMG,SUV,Truck,4WD,Automatic,Premium Unleaded,5.4,V,w.i. simonson,1626 Wilshire Boulevard,Santa Monica,CA,90403
27e35749-01a8,WBA7F0C50JGM23543,62855,17136,P8068,2018,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,baker motor company,1501-1521 Savannah Highway,Charleston,SC,29407
fb321ca8-10ca,5UXKU6C52J0W38791,45498,42363,337399,2018,BMW,X6,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hgreg nissan kendall,17305 South Dixie Highway,Palmetto Bay,FL,33157
aba6d47d-4004,WBAEH13587CR53329,23995,24889,5133,2007,BMW,6 Series,650i,Coupe,Car,RWD,Automatic,Premium Unleaded,4.8,V,auto world services & sales,940 Catasauqua Road Whitehall,Whitehall,PA,18052
7c6c4113-2c6f,4JGBF71E67A131895,,135273,10175,2007,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,huntmyride.com,3180 Veterans Memorial Highway,Lithia Springs,GA,30122
0f3b4bc4-d6b5,1C4SDJGJ0JC150482,56990,24741,Q11832,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,fury motors inc,1000 Concord St S South,South Saint Paul,MN,55075
3675db70-2e59,ZFF83CLA4K0245291,357900,1662,4728,2019,Ferrari,812,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,6.5,V,alfa romeo of greenwich,338 West Putnam Avenue,Greenwich,CT,6830
dcb89eeb-045e,WDDUG8FB6HA328300,56555,28971,P6660,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,volkswagen of macon,4786 Riverside Dr,Macon,GA,31210
6df7ae6d-d368,WDCYC7DH2JX289646,130589,35170,1389480-1,2018,Mercedes-Benz,G-Class,AMG® G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,downtown automotive,1900 South Figueroa Street,Los Angeles,CA,90007
5ed75be8-e8fd,1B7HF13Z1YJ168169,,200160,YJ168169J,2000,Dodge,Ram Pickup,ST,Pickup,Truck,4WD,Manual,Unleaded,5.9,V,expressway mitsubishi,5230 Division Street,Evansville,IN,47715
dbeca1ec-0510,1D4HB38NX5F550084,7995,95759,8795,2005,Dodge,Durango,SXT,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,tk auto sales,6904 E Sprague,Spokane,WA,99212
c4ed804d-b967,1FMJU1J57AEA47776,,136520,1911488,2010,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,damas auto va,25358 Pleasant Valley Road 120,Chantilly,VA,20152
a0dfbc36-f52e,1FTNE2EL1BDB28801,15699,27098,P18303,2011,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,gwinnett place honda,3325 Satellite Blvd,Duluth,GA,30096
daccbd98-cf3c,1GCWGBFP3L1141178,29950,27397,PT7099,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,fairway ford inc,444 Highway 117 Bypass South,Burgaw,NC,28425
1a6d6775-bffb,5UXCX6C06L9B42278,93990,2592,XT133A,2020,BMW,X7,M50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,bmw of towson,700 Kenilworth Dr,Towson,MD,21204
7c0e2277-143b,MAJ3S2KE6KC305957,19877,12983,21965A,2019,Ford,Ecosport,Titanium,Crossover,Truck,FWD,Automatic,Unleaded,1,I,wilde honda of sarasota,7333 S Tamiami Trail,Sarasota,FL,34231
2dc6d28e-831e,3C6UR5FJ6HG591017,53681,50531,P6621,2017,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,I,watsonville chrysler dodge jeep ram,555 Auto Center Drive,Watsonville,CA,95076
9bcebbc7-68f2,WBSJF0C01LCE38801,97531,4424,M07419A,2020,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,porsche southpoint,122 Kentington Drive,Durham,NC,27713
bf44c6e2-0a3c,5UXKR6C55F0J76218,27998,69108,F0J76218,2015,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of delray,1001 Linton Boulevard,Delray Beach,FL,33444
c925033e-4e75,3C6UR5HJ2JG101305,43995,68953,T5914A,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,ruby mountain motors,651 W Idaho St,Elko,NV,89801
74a54956-fa2c,KL8CB6S99DC592338,6500,100384,EU592338,2013,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,heritage toyota owings mills,9801 Reisterstown Road,Owings Mills,MD,21117
39d7dc5d-d55a,1FMNU41S61EC66480,,,N6480,2001,Ford,Excursion,XLT,SUV,Truck,4WD,Automatic,Unleaded,6.8,V,nola film automotive llc,200 Funston Street,Elmwood,LA,70123
a3984766-76e0,WDDUG8FB1EA017823,39899,49910,P3729B,2014,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,exeter subaru,37 Portsmouth Ave,Stratham,NH,3885
a87dd96a-a383,1FDAF4GR7AEB39718,30795,30204,20120,2010,Ford,F-450 Super Duty Chassis Cab,XL,Chassis Cab,Truck,RWD,Manual,Diesel,6.4,V,asia motors inc.,2300 Mannheim Road,Melrose Park,IL,60164
f1fcc38f-85f8,1FTNS2EL0ADA76584,18400,144415,10392,2010,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,vans vans vans inc,606 New York 303,Blauvelt,NY,10913
2b91f357-d96e,1FTNE2EL1EDA56745,14995,118779,2P770738,2014,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,j p motors,7411 Centreville Road,Manassas,VA,20111
eca5ccea-aa11,ZFF74UFAXF0206057,269900,9419,FC1698,2015,Ferrari,F12berlinetta,Base,Coupe,Car,RWD,Manual,Premium Unleaded,6.3,V,ferrari of long island,65 South Service Rd,Plainview,NY,11803
c1074a79-0697,WUAPWAF56KA906305,67450,1350,N7712,2019,Audi,RS 5 Coupe,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,2.9,V,boardwalk volkswagen,1 Bair Island Road,Redwood City,CA,94063
16ff5561-e404,ZFFEW58AX50144016,,8857,1993,2005,Ferrari,F430,Base,Coupe,Car,RWD,Manual,Premium Unleaded,4.3,V,novak motorcars,9600 North Interstate 35 # 202,San Antonio,TX,78233
447c5a90-b8b1,1GTP6DE17G1387706,,,91141,2016,GMC,Canyon,SLT,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,ruddell cadillac,110 Golf Course Road,Port Angeles,WA,98362
bbe33320-3c91,1G1AL18F577410698,,122126,21255A,2007,Chevrolet,Cobalt,LT,Coupe,Car,FWD,Manual,Unleaded,2.2,I,alexandria mazda,3710 Highway 29 South,Alexandria,MN,56308
8dcaa903-e8d1,1GNDT13S572243272,4950,192145,W7700A,2007,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,elgin hyundai,1200 E Chicago St,Elgin,IL,60120
82a50f75-ba44,5TDBT48AX6S272467,11900,154385,A11039,2006,Toyota,Sequoia,Limited,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,billy ballew motorsports,1976 Ga-400,Dawsonville,GA,30534
c454bab6-df89,4JGDF7CE4DA084304,17500,111193,,2013,Mercedes-Benz,GLS-Class,GLS450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,cj motorsports,402 N Saginaw St.,Holly,MI,48442
60d3add7-0302,1FTPS2425WHB15414,,171483,GN2530A,1998,Ford,Econoline Van,BASE,Cargo Van,Truck,RWD,Automatic,Unleaded,4.2,V,beck chrysler dodge jeep ram,256 17,Palatka,FL,32177
b7d3f77c-bce6,3C6TR5EJ1JG389530,51750,33705,P5397A,2018,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,zeigler maserati of grandville,4200 Parkway Place Dr Sw,Grandville,MI,49418
9bbed13c-80f4,WDDNG71X67A093235,11995,108005,2243,2007,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,lee county motors,1431 Se 10th St,Cape Coral,FL,33990
71bf5148-fbd5,4JGED7FB8KA141256,87997,18315,P40306,2019,Mercedes-Benz,GLE-Class Coupe,AMG® GLE63 S,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,rick hendrick chevrolet charleston,1500 Savannah Hwy,Charleston,SC,29407
f6794630-b04d,WBAGV8C09LCD36727,99989,6235,3316P,2020,BMW,8 Series,M850i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,thompson bmw,680 N Main St.,Doylestown,PA,18901
7ee9ee03-011a,1G8AL52F44Z117456,3500,,524-R,2004,Saturn,ION,3,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,dill's used cars,2552 South Lake Drive,Lexington,SC,29073
e9d84fbf-4c28,WDCYC7DF2DX204176,69999,93795,F204176,2013,Mercedes-Benz,G-Class,AMG G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,seattle finest motors,4401 168th St Sw,Lynnwood,WA,98037
a86463fe-fa44,1GCWGFCAXE1117633,,152214,10275,2014,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,vans vans vans inc,606 New York 303,Blauvelt,NY,10913
aa3dd248-f9bb,WDDNG8GB0BA412901,22902,71139,21258A2,2011,Mercedes-Benz,S-Class,S580,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,hertrich family of automobile dealerships,1450 S Dupont Hwy,Dover,DE,19901
6879e50d-d739,3C6TR5EJ4EG318876,45936,10906,EG318876,2014,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,shottenkirk toyota of weatherford,3131 Fort Worth Hwy,Weatherford,TX,76087
9e63aa06-43f2,1GTW7FCA1C1166460,10950,206171,16077,2012,GMC,Savana Cargo,Base,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,p j mccafferty inc,2908 E Lincoln Highway,Langhorne,PA,19047
5279d1dc-bf03,3D7KR28C16G288517,14995,261629,D7170A,2006,Dodge,Ram 2500 Pickup,ST,Pickup,Truck,RWD,Manual,Diesel,5.9,I,lenn costner auto sales,4860 Hwy 431,Alexandria,AL,36250
814082ab-a1c6,1FTNE2EL1BDB28801,15699,27098,P18303,2011,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,hendrick chrysler dodge jeep ram fiat wilmington,219 S College Rd,Wilmington,NC,28403
4aecd9b6-e3e1,WBA7F0C52HGM21240,46488,21468,HGM21240,2017,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,alm newnan,40 International Park,Newnan,GA,30265
1f147086-b953,WP0AA2A95GS106551,82995,26980,SCP1150,2016,Porsche,911,Carrera,Coupe,Car,RWD,Manual,Premium Unleaded,3.4,H,galpin aston martin,15500 Roscoe Boulevard,Van Nuys,CA,91406
0e2b8efb-92c0,1FMPU16L62LA02410,,,11022A,2002,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,watson chevrolet inc,625 West Auto Mall Drive,Tucson,AZ,85705
267e6e58-7b9a,YS3GR4BJ7A4003000,9500,131066,,2010,Saab,5-Sep,Aero,Sedan,Car,4WD,Automatic,Premium Unleaded,2.8,V,four seasons motor group,460 Humphrey St.,Swampscott,MA,1907
7d1394c4-3719,1GNDT13S942220489,6990,120720,CH0489,2004,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,best value automotive,1957 State Highway 99 North,Eugene,OR,97402
9d515b66-1d36,1A8HW58P07F510249,,,6222243,2007,Chrysler,Aspen,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,4.7,V,check engine auto sales & auto repair,701 Fort Crook Road North,Bellevue,NE,68005
aef5658e-6e5f,MAJ3P1TEXJC179532,19988,14032,A8468,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,jim vreeland ford,P.o. Box 7,Buellton,CA,93427
ed552215-1469,WBAHL83586DT07365,,98903,U17843A,2006,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.8,V,benzel-busch motor car corp.,28 Grand Avenue,Englewood,NJ,7631
0f70292c-07d8,1C4SDJGJ3JC156096,55898,54422,156096,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,patterson nissan longview,3114 N. Eastman Rd,Longview,TX,75605
5b692515-9bfa,3C6UR5FJ2FG685537,35995,97900,FG685537,2015,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,airport chrysler dodge jeep ram,5751 Eagle Vail Drive,Orlando,FL,32822
f4f3a5f8-530f,5YMKT6C38H0U39510,64303,35391,MB0482A,2017,BMW,X5,M,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,hendrick acura,6824 E Independence Blvd,Charlotte,NC,28227
3bf0b00c-13d2,1FMFU20549EA64477,,,T21-243B,2009,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,elm chevrolet,301 E Church St,Elmira,NY,14901
f720c31e-8246,MAJ3P1RE5JC173774,15984,13198,3173774D,2018,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1,I,plattners lehigh acres superstore,801 Abrams Boulevard,Lehigh Acres,FL,33971
95daa9e2-8a9d,4JGDF7CE5DA101935,27999,59406,7077,2013,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,payless auto sales,8916 South Tacoma Way,Lakewood,WA,98499
133214ca-fd93,WBSLX9C50ED160036,49455,34812,ED160036,2014,BMW,6 Series,M6,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of fort lauderdale,2411 South Federal Highway,Fort Lauderdale,FL,33316
c1753bd4-4f68,1GCCS14X0VK204619,,164012,T00115,1997,Chevrolet,S-10,LS,Pickup,Truck,RWD,Manual,Unleaded,4.3,V,motor city manchester,100 Londonderry Turnpike,Manchester,NH,3104
0b738452-d2a2,1GCPTDE11G1330409,33497,72323,P5481,2016,Chevrolet,Colorado,Z71,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,rick ball auto group,2500 Main Street,Boonville,MO,65233
66f05c4a-fb98,1G3NL52E9YC394787,,175000,2769B,2000,Oldsmobile,Alero,GL3,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,nissan of dalton,1706 East Walnut Ave,Dalton,GA,30721
76bb4a54-ba84,WBAYE8C59DD132857,,65340,14401,2013,BMW,7 Series,750Li,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,sacramento luxury motors,7801 Fair Oaks Blvd,Carmichael,CA,95608
920fa92b-b56c,5YMKT6C54J0Y83619,75996,23858,P2410,2018,BMW,X5 M,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,dale earnhardt jr cadillac,1850 Capital Circle Ne,Tallahassee,FL,32308
bb8627f6-d7a1,1GCWGAFF1H1347771,25900,43682,S05549,2017,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,john jones auto group,1450 In-60,Salem,IN,47167
fe64b3f9-6065,1FAFP90S66Y400950,,,,2006,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,fox powersports,720 44th Street Southwest,Wyoming,MI,49509
3f33b4e4-22cf,1FMJU1J57EEF20078,11900,162705,10650,2014,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,auto start,1416 Sw 29th St,Oklahoma City,OK,73119
dfa49dd0-a8ad,1GCWGAFP8J1233622,24995,60811,CU7339N,2018,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.3,V,sternberg chevrolet,6600 Dixie Hwy,Louisville,KY,40258
e2fd5b24-ae49,WBAYA8C59FD825815,31500,49050,FD825815,2015,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,coggin acura,4400 S 1,Fort Pierce,FL,34982
24d9613e-a3c4,WP0CB2A83CS730212,40898,67218,51AC208T,2012,Porsche,Boxster,S,Roadster,Car,RWD,Automatic,Premium Unleaded,3.4,H,porsche wichita,10900 E. 13th Street,Wichita,KS,67206
deab486d-e501,WBA6B4C53DD098794,28489,63668,S11537A,2013,BMW,6 Series,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,hubler mazda,1253 31 S,Greenwood,IN,46143
81f20dae-24b4,MAJ3S2GE2KC284372,16995,12372,KC284372,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,mercedes-benz of wesley chapel,2383 Willow Oak Drive,Wesley Chapel,FL,33544
060ea399-84e6,1GNCS13W612189764,,192902,D6557TP,2001,Chevrolet,Blazer,LS,SUV,Truck,RWD,Automatic,Unleaded,4.3,V,mid rivers alfa romeo,4953 Veterans Memorial Parkway,Saint Peters,MO,63376
7a4ed2d5-0105,1GTCS14H538186783,5498,116248,PR19988A,2003,GMC,Sonoma,SLS,Pickup,Truck,RWD,Automatic,Unleaded; Unleaded / E85,2.2,I,community motors,4521 University Ave,Cedar Falls,IA,50613
40d4ef34-6144,1FMJU1F50AEB66312,10300,43400,B66312,2010,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,ditat deus automotive,1111 N Gilbert Rd,Gilbert,AZ,85234
086226ec-c463,WBAYA8C51ED825001,22995,78675,825001,2014,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,dream motor cars,1920 S. La Cienega Blvd,Los Angeles,CA,90034
e9878bd2-9922,1GCWGAFP9L1148579,31998,11391,PY66045,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,tony group autoplex,94-1299 Ka Uka Boulevard,Waipahu,HI,96797
96b7f6d4-2689,WDDLJ7DB4EA122222,28206,68333,1088637-1,2014,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,downtown automotive,1900 South Figueroa Street,Los Angeles,CA,90007
3a3819f8-ccb8,3C6UR5NJ7EG121415,,84650,7XD20003B,2014,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,fremont chevrolet buick gmc,1401 N Federal,Riverton,WY,82501
12368b22-9eb4,MAJ3P1RE2JC177250,,11630,13279A,2018,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1,I,dean team automotive,14754 Manchester Road,Ballwin,MO,63011
0be1d021-6cff,1GKDS13S542195185,,203071,21H705A,2004,GMC,Envoy,SLE,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,regal kia,1025 Bartow Rd,Lakeland,FL,33801
3a7772ce-f342,ZARFAEAV9J7572889,59000,,,2018,Alfa Romeo,Giulia,Quadrifoglio,Sedan,Car,RWD,Automatic,Premium Unleaded,2.9,V,ferrari of central new jersey,816 Route 1 North,Edison,NJ,8817
b810431a-d9fc,WP1AF2A50LLB60146,89775,5107,PP1725,2020,Porsche,Macan,Turbo,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,audi westwood,Providence Highway 375,Westwood,MA,2090
6c033def-c5e4,3C6UR5DJ6JG169242,44479,58829,71060,2018,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,bill walsh ford-lincoln,2900 Columbus Street,Ottawa,IL,61350
35a65573-3567,137ZA8432XE184672,,,SOLD,1999,Am General,Hummer,Base,SUV,Truck,4WD,Automatic,Diesel,6.5,V,sports car company,7447 La Jolla Blvd,La Jolla,CA,92037
d62bfa70-d140,3C6UR5FJ4EG131270,,156680,18380,2014,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,vehicles nashville,1938 Elm Hill Pike,Nashville,TN,37210
22fb051e-148c,WDBNG83J66A484665,7731,99520,D0336A,2006,Mercedes-Benz,S-Class,S430,Sedan,Car,4WD,Automatic,Premium Unleaded,4.3,V,hugh white honda,1360 Auto Mall Dr,Columbus,OH,43228
ba558caa-835a,MAJ3P1RE5JC202111,16172,30866,14204-1,2018,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1,I,lithia vip,150 N. Bartlett St.,Medford,OR,97501
115c2608-f91a,4JGDA7EB3JB164023,83318,5843,JB164023,2018,Mercedes-Benz,GLE-Class,AMG® GLE63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,mercedes-benz,2411 South Federal Highway,Fort Lauderdale,FL,33316
a4f9c210-ee24,WDDNG7BB0AA338458,14900,132626,338458,2010,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,preferred imports,2415 4th Ave S,Birmingham,AL,35233
91918ab2-7027,8BRPE7DD3GE122885,36997,45241,FV035459A,2016,Mercedes-Benz,Sprinter Passenger Van,Base,Passenger Van,Truck,RWD,Automatic,Diesel,2.1,I,herb chambers ford,75 Granite St,Braintree,MA,2184
8ddfe5e2-7b96,SCBBB7ZH2BC015429,88995,55346,21-015429,2011,Bentley,Mulsanne,Base,Sedan,Car,RWD,Automatic,Premium Unleaded,6.8,V,alfa romeo of naples,1250 Airport-pulling Rd S,Naples,FL,34104
d8e761c6-6d62,1GCWGFCA1D1140829,15990,185754,PCE140829,2013,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,mark wahlberg buick gmc,3895 W Broad St,Columbus,OH,43228
0b52fa1a-acd2,1FAFP90S25Y401947,,2122,1947,2005,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,desneux motorsports,11301 218Th Street,Peculiar,MO,64078
b64999a4-d7d6,SAJWA73B44TG12918,14592,71929,FUG12918,2004,Jaguar,XJ Series,XJR,Sedan,Car,RWD,Automatic,Premium Unleaded,4.2,V,groove mazda,10301 East Arapahoe Road,Centennial,CO,80112
d578af6a-5cd5,WBAYP9C53FD169616,32598,77537,TFD169616,2015,BMW,6 Series,650i,Convertible,Car,RWD,Automatic,Premium Unleaded,4.4,V,sonic automotive,4401 Colwick Road,Charlotte,NC,28211
a0179a58-8e3a,ZFFEW59AX80158680,,10678,FM3092,2008,Ferrari,F430,Spider,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,ferrari of naples,11291 Tamiami Trail N,Naples,FL,34110
8ac50c16-efa7,1GCPTEE19J1247470,,58073,36092B,2018,Chevrolet,Colorado,ZR2,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,ciocca chevrolet of west chester,715 Autopark Blvd,West Chester,PA,19382
